bullwaves_user,bullwaves_id,from_affiliate_id,to_affiliate_id,comment,created_on,created_by,admin_only,affiliateid
bullwaves-125622,125622,2287,35283,"User bullwaves-125622 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:31 AM,cx-akmal,Yes,35283
bullwaves-125646,125646,2287,35283,"User bullwaves-125646 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:29 AM,cx-akmal,Yes,35283
bullwaves-125798,125798,2287,35283,"User bullwaves-125798 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:28 AM,cx-akmal,Yes,35283
bullwaves-125918,125918,2287,35283,"User bullwaves-125918 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:28 AM,cx-akmal,Yes,35283
bullwaves-125944,125944,2287,35283,"User bullwaves-125944 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:26 AM,cx-akmal,Yes,35283
bullwaves-126038,126038,2287,35283,"User bullwaves-126038 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:25 AM,cx-akmal,Yes,35283
bullwaves-126050,126050,2287,35283,"User bullwaves-126050 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:25 AM,cx-akmal,Yes,35283
bullwaves-126230,126230,2287,35283,"User bullwaves-126230 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:23 AM,cx-akmal,Yes,35283
bullwaves-126346,126346,2287,35283,"User bullwaves-126346 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:22 AM,cx-akmal,Yes,35283
bullwaves-126442,126442,2287,35283,"User bullwaves-126442 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:21 AM,cx-akmal,Yes,35283
bullwaves-126554,126554,2287,35283,"User bullwaves-126554 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:19 AM,cx-akmal,Yes,35283
bullwaves-126557,126557,2287,35283,"User bullwaves-126557 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:18 AM,cx-akmal,Yes,35283
bullwaves-126740,126740,2287,35283,"User bullwaves-126740 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:17 AM,cx-akmal,Yes,35283
bullwaves-126808,126808,2287,35283,"User bullwaves-126808 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:16 AM,cx-akmal,Yes,35283
bullwaves-127238,127238,2287,35283,"User bullwaves-127238 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:15 AM,cx-akmal,Yes,35283
bullwaves-127292,127292,2287,35283,"User bullwaves-127292 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:14 AM,cx-akmal,Yes,35283
bullwaves-127305,127305,2287,35283,"User bullwaves-127305 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:13 AM,cx-akmal,Yes,35283
bullwaves-127382,127382,2287,35283,"User bullwaves-127382 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:11 AM,cx-akmal,Yes,35283
bullwaves-127378,127378,2287,35283,"User bullwaves-127378 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:11 AM,cx-akmal,Yes,35283
bullwaves-127407,127407,2287,35283,"User bullwaves-127407 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:09 AM,cx-akmal,Yes,35283
bullwaves-127474,127474,2287,35283,"User bullwaves-127474 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:08 AM,cx-akmal,Yes,35283
bullwaves-127523,127523,2287,35283,"User bullwaves-127523 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:07 AM,cx-akmal,Yes,35283
bullwaves-127614,127614,2287,35283,"User bullwaves-127614 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:04 AM,cx-akmal,Yes,35283
bullwaves-127618,127618,2287,35283,"User bullwaves-127618 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:04 AM,cx-akmal,Yes,35283
bullwaves-127666,127666,2287,35283,"User bullwaves-127666 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:03 AM,cx-akmal,Yes,35283
bullwaves-127727,127727,2287,35283,"User bullwaves-127727 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:03 AM,cx-akmal,Yes,35283
bullwaves-127743,127743,2287,35283,"User bullwaves-127743 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:01 AM,cx-akmal,Yes,35283
bullwaves-127899,127899,2287,35283,"User bullwaves-127899 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:00 AM,cx-akmal,Yes,35283
bullwaves-127905,127905,2287,35283,"User bullwaves-127905 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:00 AM,cx-akmal,Yes,35283
bullwaves-127957,127957,2287,35283,"User bullwaves-127957 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:58 AM,cx-akmal,Yes,35283
bullwaves-128091,128091,2287,35283,"User bullwaves-128091 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:57 AM,cx-akmal,Yes,35283
bullwaves-128109,128109,2287,35283,"User bullwaves-128109 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:57 AM,cx-akmal,Yes,35283
bullwaves-128131,128131,2287,35283,"User bullwaves-128131 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:55 AM,cx-akmal,Yes,35283
bullwaves-128156,128156,2287,35283,"User bullwaves-128156 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:54 AM,cx-akmal,Yes,35283
bullwaves-128167,128167,2287,35283,"User bullwaves-128167 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:54 AM,cx-akmal,Yes,35283
bullwaves-128291,128291,2287,35283,"User bullwaves-128291 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:52 AM,cx-akmal,Yes,35283
bullwaves-128303,128303,2287,35283,"User bullwaves-128303 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:51 AM,cx-akmal,Yes,35283
bullwaves-128440,128440,2287,35283,"User bullwaves-128440 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:51 AM,cx-akmal,Yes,35283
bullwaves-128456,128456,2287,35283,"User bullwaves-128456 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:49 AM,cx-akmal,Yes,35283
bullwaves-128448,128448,2287,35283,"User bullwaves-128448 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:48 AM,cx-akmal,Yes,35283
bullwaves-128525,128525,2287,35283,"User bullwaves-128525 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:48 AM,cx-akmal,Yes,35283
bullwaves-128617,128617,2287,35283,"User bullwaves-128617 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:46 AM,cx-akmal,Yes,35283
bullwaves-128644,128644,2287,35283,"User bullwaves-128644 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:45 AM,cx-akmal,Yes,35283
bullwaves-128678,128678,2287,35283,"User bullwaves-128678 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:45 AM,cx-akmal,Yes,35283
bullwaves-128803,128803,2287,35283,"User bullwaves-128803 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:43 AM,cx-akmal,Yes,35283
bullwaves-128838,128838,2287,35283,"User bullwaves-128838 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:42 AM,cx-akmal,Yes,35283
bullwaves-128928,128928,2287,35283,"User bullwaves-128928 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:52:41 AM,cx-akmal,Yes,35283
