user_id,accounts_count,accounts,has_ftd,has_qftd
bullwaves-190968,1,923302,1,0
bullwaves-190972,1,923303,0,0
bullwaves-190975,1,923304,1,0
bullwaves-190949,1,923299,0,0
bullwaves-190941,1,923298,1,0
bullwaves-190920,1,923294,1,0
bullwaves-190924,1,923296,0,0
bullwaves-190927,1,923297,1,1
bullwaves-190912,1,923293,1,0
bullwaves-190900,1,923291,0,0
bullwaves-190894,1,923290,0,0
bullwaves-190876,1,923287,1,0
bullwaves-190878,1,923288,0,0
bullwaves-190870,1,923285,0,0
bullwaves-190865,1,923283,0,0
bullwaves-190853,1,923279,0,0
bullwaves-190850,1,923278,0,0
bullwaves-190835,1,300381,0,0
bullwaves-190841,1,923277,0,0
bullwaves-190837,1,923276,0,0
bullwaves-190814,1,923275,0,0
bullwaves-190808,1,923273,1,0
bullwaves-190812,1,923274,1,0
bullwaves-190801,1,923272,1,0
bullwaves-190749,1,923267,0,0
bullwaves-190751,1,923268,1,0
bullwaves-190773,1,923269,0,0
bullwaves-190740,1,923265,0,0
bullwaves-190714,1,923262,1,0
bullwaves-190717,1,923263,1,0
bullwaves-190720,1,923264,0,0
bullwaves-190707,1,923260,0,0
bullwaves-190678,1,923254,1,0
bullwaves-190694,1,923257,0,0
bullwaves-190680,1,923255,0,0
bullwaves-190642,1,923250,0,0
bullwaves-190644,1,923251,1,0
bullwaves-190646,1,923252,1,0
bullwaves-190609,1,923247,0,0
bullwaves-190601,1,923245,1,0
bullwaves-190606,1,923246,1,0
bullwaves-190593,1,923244,0,0
bullwaves-190584,1,0,1,0
bullwaves-190570,1,923243,1,0
bullwaves-190544,1,923242,1,0
bullwaves-190540,1,923241,1,0
bullwaves-190514,1,923239,1,0
bullwaves-190516,1,923240,0,0
bullwaves-190500,1,923238,1,0
bullwaves-190497,1,923236,1,0
bullwaves-190488,1,923235,1,0
bullwaves-190483,1,923233,0,0
bullwaves-190486,1,923234,0,0
bullwaves-190461,1,923230,0,0
bullwaves-190455,1,923227,0,0
bullwaves-190441,1,923226,1,0
bullwaves-190433,1,923224,0,0
bullwaves-190435,1,923225,0,0
bullwaves-190414,1,923222,0,0
bullwaves-190409,1,923221,1,0
bullwaves-190408,1,923220,1,0
bullwaves-190401,1,923219,1,0
bullwaves-190377,1,923213,0,0
bullwaves-190380,1,923214,1,0
bullwaves-190359,1,923211,1,0
bullwaves-190353,1,0,1,0
bullwaves-190364,1,923212,0,0
bullwaves-190355,1,923210,1,0
bullwaves-190342,1,923208,0,0
bullwaves-190344,1,923209,0,0
bullwaves-190334,1,923205,0,0
bullwaves-190313,1,923204,0,0
bullwaves-190310,1,923203,1,0
bullwaves-190301,1,923201,1,0
bullwaves-190266,1,923184,0,0
bullwaves-190285,1,923196,0,0
bullwaves-190290,1,923197,0,0
bullwaves-190283,1,923195,1,0
bullwaves-190276,1,923192,0,0
bullwaves-190280,1,923194,0,0
bullwaves-190262,1,923177,1,0
bullwaves-190258,1,923173,0,0
bullwaves-190224,1,923161,1,0
bullwaves-190217,1,923160,1,0
bullwaves-190205,1,923154,0,0
bullwaves-190192,1,923149,1,0
bullwaves-190195,1,923150,1,0
bullwaves-190197,1,923153,1,0
bullwaves-190172,1,923142,0,0
bullwaves-190182,1,923144,0,0
bullwaves-190176,1,923143,1,0
bullwaves-190160,1,923139,1,0
bullwaves-190169,1,923141,1,0
bullwaves-190150,1,923136,1,0
bullwaves-190138,1,923134,1,0
bullwaves-190125,1,923132,0,0
bullwaves-190148,1,923135,1,0
bullwaves-190131,1,923133,1,0
bullwaves-190121,1,923130,0,0
bullwaves-190123,1,923131,0,0
bullwaves-190112,1,923128,0,0
bullwaves-190106,1,923126,0,0
bullwaves-190074,1,923124,0,0
bullwaves-190069,1,923123,0,0
bullwaves-189992,1,300380,0,0
bullwaves-190002,1,923122,0,0
bullwaves-189980,1,923121,1,0
bullwaves-189973,1,923120,1,0
bullwaves-189952,1,923118,0,0
bullwaves-189925,1,923114,1,0
bullwaves-189919,1,923112,0,0
bullwaves-189910,1,923110,1,0
bullwaves-189929,1,923115,0,0
bullwaves-189915,1,923111,0,0
bullwaves-189908,1,923109,1,0
bullwaves-189888,1,923106,0,0
bullwaves-189900,1,923107,0,0
bullwaves-189904,1,923108,0,0
bullwaves-189883,1,923105,0,0
bullwaves-189863,1,923103,0,0
bullwaves-189874,1,923104,1,0
bullwaves-189852,1,923102,1,0
bullwaves-189839,1,923100,1,0
bullwaves-189847,1,923101,1,0
bullwaves-189819,1,923099,0,0
bullwaves-189811,1,923098,0,0
bullwaves-189806,1,923097,1,0
bullwaves-189797,1,923094,0,0
bullwaves-189795,1,923093,1,0
bullwaves-189791,1,923092,1,0
bullwaves-189801,1,923095,1,0
bullwaves-189762,1,923087,1,0
bullwaves-189784,1,923090,0,0
bullwaves-189767,1,923088,1,0
bullwaves-189786,1,923091,0,0
bullwaves-189760,1,923086,0,0
bullwaves-189781,1,923089,1,1
bullwaves-189739,1,923084,1,0
bullwaves-189718,1,923082,1,0
bullwaves-189754,1,923085,0,0
bullwaves-189704,1,923079,1,0
bullwaves-189690,1,923076,1,0
bullwaves-189706,1,923080,0,0
bullwaves-189663,1,923073,1,0
bullwaves-189697,1,923078,1,0
bullwaves-189695,1,923077,1,0
bullwaves-189715,1,923081,1,0
bullwaves-189677,1,923075,1,0
bullwaves-189674,1,923074,1,0
bullwaves-189655,1,923072,0,0
bullwaves-189641,1,923070,1,0
bullwaves-189609,1,923063,1,0
bullwaves-189653,1,923071,0,0
bullwaves-189631,1,923067,1,0
bullwaves-189626,1,923065,1,0
bullwaves-189633,1,923068,0,0
bullwaves-189638,1,923069,1,0
bullwaves-189606,1,923062,0,0
bullwaves-189614,1,923064,1,0
bullwaves-189629,1,923066,1,0
bullwaves-189576,1,923056,0,0
bullwaves-189579,1,923057,1,0
bullwaves-189601,1,923061,1,0
bullwaves-189589,1,923059,1,1
bullwaves-189599,1,923060,0,0
bullwaves-189585,1,923058,1,0
bullwaves-189569,1,923055,0,0
bullwaves-189555,1,923054,0,0
bullwaves-189543,1,923053,0,0
bullwaves-189532,1,923051,0,0
bullwaves-189512,1,923048,1,0
bullwaves-189522,1,0,0,0
bullwaves-189541,1,923052,1,0
bullwaves-189515,1,923049,0,0
bullwaves-189457,1,923045,0,0
bullwaves-189428,1,923041,0,0
bullwaves-189419,1,0,1,0
bullwaves-189414,1,923039,1,0
bullwaves-189423,1,923040,0,0
bullwaves-189410,1,923038,0,0
bullwaves-189394,1,923035,0,0
bullwaves-189397,1,923036,1,0
bullwaves-189384,1,923034,1,0
bullwaves-189351,1,923027,1,0
bullwaves-189342,1,923022,0,0
bullwaves-189337,1,923020,0,0
bullwaves-189340,1,923021,0,0
bullwaves-189347,1,923023,0,0
bullwaves-189333,1,923019,1,0
bullwaves-189329,1,923017,0,0
bullwaves-189311,1,923015,0,0
bullwaves-189279,1,923013,1,0
bullwaves-189272,1,923011,1,0
bullwaves-189253,1,923010,0,0
bullwaves-189233,1,923009,1,0
bullwaves-189223,1,923007,0,0
bullwaves-189219,1,923006,1,0
bullwaves-189197,1,923003,0,0
bullwaves-189186,1,923002,0,0
bullwaves-189182,1,923001,0,0
bullwaves-189165,1,922999,0,0
bullwaves-189152,1,922998,0,0
bullwaves-189089,1,300379,0,0
bullwaves-189074,1,922996,0,0
bullwaves-189053,1,922995,1,0
bullwaves-189043,1,922993,1,0
bullwaves-189039,1,922992,1,0
bullwaves-189028,1,922990,1,0
bullwaves-189035,1,922991,0,0
bullwaves-189021,1,922989,0,0
bullwaves-189007,1,922986,1,0
bullwaves-189010,1,922987,1,0
bullwaves-189014,1,922988,1,0
bullwaves-188995,1,922982,1,0
bullwaves-189002,1,922983,0,0
bullwaves-188991,1,922981,0,0
bullwaves-188978,1,922979,1,0
bullwaves-188975,1,922978,0,0
bullwaves-188971,1,922977,1,0
bullwaves-188965,1,922975,1,0
bullwaves-188959,1,922974,0,0
bullwaves-188934,1,922973,1,1
bullwaves-188924,1,922972,1,0
bullwaves-188893,1,922968,0,0
bullwaves-188913,1,922971,0,0
bullwaves-188911,1,922970,0,0
bullwaves-188887,1,922967,1,0
bullwaves-188877,1,922965,1,0
bullwaves-188881,1,922966,1,0
bullwaves-188875,1,922964,0,0
bullwaves-188865,1,922962,0,0
bullwaves-188857,1,922959,1,0
bullwaves-188835,1,922952,0,0
bullwaves-188826,1,922951,1,0
bullwaves-188797,1,922950,0,0
bullwaves-188775,1,922947,0,0
bullwaves-188766,1,922943,1,0
bullwaves-188752,1,922942,1,0
bullwaves-188711,1,922940,1,0
bullwaves-188654,1,922936,0,0
bullwaves-188630,1,922935,0,0
bullwaves-188613,1,922934,1,0
bullwaves-188600,1,922932,0,0
bullwaves-188596,1,922931,0,0
bullwaves-188587,1,922930,1,0
bullwaves-188561,1,922920,1,0
bullwaves-188558,1,922917,0,0
bullwaves-188550,1,922916,1,0
bullwaves-188536,1,922914,1,0
bullwaves-188541,1,922915,0,0
bullwaves-188508,1,922906,0,0
bullwaves-188496,1,300377,0,0
bullwaves-188472,1,922891,0,0
bullwaves-188460,1,922885,1,0
bullwaves-188440,1,922881,0,0
bullwaves-188443,1,922882,0,0
bullwaves-188428,1,922877,0,0
bullwaves-188413,1,300376,0,0
bullwaves-188424,1,922876,1,0
bullwaves-188394,1,922872,1,0
bullwaves-188358,1,922870,0,0
bullwaves-188355,1,922869,1,0
bullwaves-188343,1,922868,0,0
bullwaves-188325,1,922867,1,0
bullwaves-188315,1,922866,0,0
bullwaves-188258,1,922861,1,0
bullwaves-188252,1,922859,1,0
bullwaves-188236,1,922858,0,0
bullwaves-188229,1,922850,0,0
bullwaves-188199,1,922848,0,0
bullwaves-188179,1,300375,1,0
bullwaves-188166,1,300374,0,0
bullwaves-188124,1,922844,1,0
bullwaves-188130,1,922845,1,0
bullwaves-188121,1,922843,0,0
bullwaves-188109,1,922842,1,0
bullwaves-188084,1,922841,1,0
bullwaves-188080,1,922840,0,0
bullwaves-188070,1,922839,1,0
bullwaves-188048,1,922835,0,0
bullwaves-187996,1,922830,0,0
bullwaves-187937,1,922824,0,0
bullwaves-187941,1,922825,0,0
bullwaves-187947,1,922826,1,0
bullwaves-187918,1,922823,1,0
bullwaves-187915,1,922822,1,0
bullwaves-187891,1,922818,0,0
bullwaves-187887,1,922817,0,0
bullwaves-187883,1,922816,1,0
bullwaves-187859,1,922814,1,0
bullwaves-187843,1,922812,0,0
bullwaves-187828,1,922809,0,0
bullwaves-187832,1,922810,0,0
bullwaves-187802,1,922807,1,0
bullwaves-187785,1,922804,0,0
bullwaves-187775,1,922803,1,0
bullwaves-187771,1,922802,1,0
bullwaves-187761,1,922799,1,0
bullwaves-187753,1,922795,0,0
bullwaves-187742,1,922793,0,0
bullwaves-187725,1,922790,0,0
bullwaves-187731,1,922791,1,0
bullwaves-187721,1,922789,1,0
bullwaves-187706,1,922785,1,0
bullwaves-187705,1,922784,0,0
bullwaves-187703,1,922783,0,0
bullwaves-187695,1,922779,0,0
bullwaves-187687,1,922774,1,0
bullwaves-187692,1,922776,1,0
bullwaves-187684,1,922772,0,0
bullwaves-187669,1,922769,1,1
bullwaves-187656,1,922768,0,0
bullwaves-187652,1,922767,0,0
bullwaves-187645,1,922766,1,0
bullwaves-187633,1,922764,0,0
bullwaves-187637,1,922765,0,0
bullwaves-187613,1,922762,1,0
bullwaves-187600,1,922759,1,0
bullwaves-187588,1,922758,1,0
bullwaves-187574,1,922755,1,0
bullwaves-187567,1,922754,1,0
bullwaves-187559,1,922752,0,0
bullwaves-187545,1,922749,0,0
bullwaves-187543,1,922748,1,0
bullwaves-187518,1,922746,0,0
bullwaves-187509,1,922745,0,0
bullwaves-187501,1,922740,0,0
bullwaves-187489,1,922733,0,0
bullwaves-187472,1,922731,1,0
bullwaves-187459,1,922730,0,0
bullwaves-187392,1,922711,0,0
bullwaves-187387,1,922710,0,0
bullwaves-187376,1,922709,1,0
bullwaves-187364,1,922708,1,0
bullwaves-187347,1,922705,1,0
bullwaves-187328,1,922703,0,0
bullwaves-187283,1,922701,1,0
bullwaves-187265,1,922697,1,0
bullwaves-187255,1,922696,0,0
bullwaves-187251,1,922695,1,0
bullwaves-187237,1,922691,1,0
bullwaves-187247,1,922694,0,0
bullwaves-187242,1,922693,1,0
bullwaves-187240,1,922692,0,0
bullwaves-187230,1,922690,0,0
bullwaves-187226,1,0,1,0
bullwaves-187198,1,922687,0,0
bullwaves-187162,1,922681,0,0
bullwaves-187165,1,922683,0,0
bullwaves-187151,1,922679,0,0
bullwaves-187143,1,922678,0,0
bullwaves-187137,1,922676,1,0
bullwaves-187121,1,922674,1,0
bullwaves-187114,1,922673,0,0
bullwaves-187098,1,922665,0,0
bullwaves-187074,1,922663,0,0
bullwaves-187067,1,922662,0,0
bullwaves-187009,1,922660,0,0
bullwaves-186979,1,922658,0,0
bullwaves-186967,1,922657,0,0
bullwaves-186959,1,922656,1,0
bullwaves-186953,1,922655,0,0
bullwaves-186941,1,922653,1,0
bullwaves-186936,1,922652,0,0
bullwaves-186900,1,922650,0,0
bullwaves-186890,1,922649,1,0
bullwaves-186880,1,922648,0,0
bullwaves-186876,1,922647,0,0
bullwaves-186872,1,922646,0,0
bullwaves-186852,1,922643,1,0
bullwaves-186843,1,922639,0,0
bullwaves-186846,1,922641,0,0
bullwaves-186839,1,300373,0,0
bullwaves-186832,1,922638,0,0
bullwaves-186811,1,922637,0,0
bullwaves-186787,1,922633,1,0
bullwaves-186739,1,922628,1,0
bullwaves-186712,1,922626,1,0
bullwaves-186709,1,922625,1,0
bullwaves-186714,1,922627,0,0
bullwaves-186699,1,922624,1,0
bullwaves-186687,1,922622,1,0
bullwaves-186691,1,922623,1,0
bullwaves-186680,1,922621,1,0
bullwaves-186677,1,922620,1,0
bullwaves-186673,1,922619,1,0
bullwaves-186670,1,922618,0,0
bullwaves-186651,1,922615,1,0
bullwaves-186643,1,300371,0,0
bullwaves-186630,1,922613,0,0
bullwaves-186604,1,922606,1,0
bullwaves-186600,1,922605,0,0
bullwaves-186592,1,922598,1,0
bullwaves-186589,1,922595,1,0
bullwaves-186595,1,922599,0,0
bullwaves-186574,1,922593,0,0
bullwaves-186559,1,922587,0,0
bullwaves-186554,1,922586,0,0
bullwaves-186480,1,922578,1,0
bullwaves-186490,1,922579,0,0
bullwaves-186476,1,922577,1,0
bullwaves-186453,1,922574,1,0
bullwaves-186445,1,922572,0,0
bullwaves-186449,1,922573,0,0
bullwaves-186433,1,922568,0,0
bullwaves-186429,1,922567,1,0
bullwaves-186394,1,922565,1,0
bullwaves-186388,1,922563,0,0
bullwaves-186326,1,922556,0,0
bullwaves-186320,1,922549,0,0
bullwaves-186281,1,922546,1,0
bullwaves-186174,1,922544,1,0
bullwaves-186152,1,922541,0,0
bullwaves-186129,1,922540,1,0
bullwaves-186125,1,922539,1,0
bullwaves-186116,1,922536,0,0
bullwaves-186106,1,922534,1,0
bullwaves-186109,1,922535,0,0
bullwaves-186094,1,922532,1,0
bullwaves-186050,1,300369,0,0
bullwaves-186029,1,922525,0,0
bullwaves-186033,1,922526,1,0
bullwaves-186026,1,922524,1,1
bullwaves-186021,1,922523,0,0
bullwaves-185993,1,922514,1,0
bullwaves-185967,1,922513,1,0
bullwaves-185942,1,922511,0,0
bullwaves-185937,1,922510,1,0
bullwaves-185922,1,922509,0,0
bullwaves-185885,1,922507,0,0
bullwaves-185874,1,922506,1,0
bullwaves-185851,1,922503,1,0
bullwaves-185856,1,922504,1,0
bullwaves-185821,1,922500,0,0
bullwaves-185805,1,922499,1,0
bullwaves-185797,1,922498,1,0
bullwaves-185794,1,"922497,1207836",1,0
bullwaves-185772,1,922495,0,0
bullwaves-185762,1,922494,0,0
bullwaves-185748,1,922493,1,0
bullwaves-185744,1,922492,1,0
bullwaves-185731,1,922491,0,0
bullwaves-185724,1,922490,0,0
bullwaves-185714,1,922489,0,0
bullwaves-185704,1,922488,0,0
bullwaves-185697,1,922487,1,0
bullwaves-185686,1,922486,1,0
bullwaves-185674,1,922485,0,0
bullwaves-185669,1,922484,0,0
bullwaves-185657,1,922483,0,0
bullwaves-185653,1,922482,1,0
bullwaves-185649,1,922480,1,0
bullwaves-185633,1,922478,0,0
bullwaves-185624,1,922476,1,0
bullwaves-185620,1,922475,1,0
bullwaves-185617,1,922474,0,0
bullwaves-185613,1,922473,1,0
bullwaves-185605,1,922471,0,0
bullwaves-185599,1,300368,0,0
bullwaves-185586,1,922466,1,0
bullwaves-185582,1,922465,1,0
bullwaves-185578,1,922464,0,0
bullwaves-185568,1,922462,0,0
bullwaves-185555,1,922461,0,0
bullwaves-185551,1,922458,1,0
bullwaves-185547,1,922457,0,0
bullwaves-185540,1,922455,0,0
bullwaves-185537,1,922454,1,0
bullwaves-185528,1,922453,0,0
bullwaves-185499,1,922447,0,0
bullwaves-185492,1,922441,0,0
bullwaves-185479,1,922436,1,0
bullwaves-185466,1,922433,0,0
bullwaves-185460,1,922430,1,0
bullwaves-185463,1,922432,0,0
bullwaves-185471,1,922434,1,0
bullwaves-185439,1,922428,1,0
bullwaves-185437,1,922427,0,0
bullwaves-185421,1,922425,1,0
bullwaves-185406,1,922424,1,0
bullwaves-185329,1,922418,1,0
bullwaves-185326,1,922417,1,0
bullwaves-185303,1,922412,1,0
bullwaves-185285,1,922393,0,0
bullwaves-185296,1,922406,0,0
bullwaves-185265,1,922390,1,0
bullwaves-185271,1,922391,0,0
bullwaves-185263,1,300367,0,0
bullwaves-185243,1,922388,1,0
bullwaves-185238,1,922387,0,0
bullwaves-185228,1,922384,1,0
bullwaves-185231,1,922385,1,0
bullwaves-185233,1,922386,1,0
bullwaves-185188,1,922380,0,0
bullwaves-185184,1,922378,1,0
bullwaves-185149,1,922376,0,0
bullwaves-185134,1,300366,0,0
bullwaves-185115,1,300365,0,0
bullwaves-185109,1,0,1,0
bullwaves-185102,1,922357,1,0
bullwaves-185099,1,922350,0,0
bullwaves-185072,1,922319,0,0
bullwaves-185061,1,922315,0,0
bullwaves-185052,1,922313,0,0
bullwaves-185047,1,922311,1,0
bullwaves-185006,1,922310,1,0
bullwaves-184971,1,922308,0,0
bullwaves-184981,1,922309,0,0
bullwaves-184907,1,922306,1,0
bullwaves-184779,1,922300,0,0
bullwaves-184785,1,922301,1,1
bullwaves-184767,1,922299,1,0
bullwaves-184758,1,922298,0,0
bullwaves-184748,1,922296,1,0
bullwaves-184694,1,922292,1,0
bullwaves-184678,1,922291,1,0
bullwaves-184632,1,922289,0,0
bullwaves-184599,1,922287,0,0
bullwaves-184585,1,922283,1,0
bullwaves-184578,1,"922282,941288",0,0
bullwaves-184527,1,"922278,922279",1,0
bullwaves-184514,1,922276,0,0
bullwaves-184483,1,922275,1,0
bullwaves-184480,1,922273,1,0
bullwaves-184451,1,922270,1,0
bullwaves-184441,1,922269,0,0
bullwaves-184427,1,922268,1,1
bullwaves-184416,1,922266,0,0
bullwaves-184421,1,922267,0,0
bullwaves-184406,1,922263,0,0
bullwaves-184381,1,922262,0,0
bullwaves-184329,1,922254,0,0
bullwaves-184309,1,922253,1,0
bullwaves-184299,1,922252,0,0
bullwaves-184243,1,922251,0,0
bullwaves-184226,1,922248,0,0
bullwaves-184229,1,922249,0,0
bullwaves-184213,1,922247,0,0
bullwaves-184203,1,922246,0,0
bullwaves-184196,1,922245,0,0
bullwaves-184191,1,922244,1,0
bullwaves-184145,1,922243,0,0
bullwaves-184136,1,922239,1,0
bullwaves-184107,1,922233,1,1
bullwaves-184100,1,922232,1,0
bullwaves-184096,1,922231,1,0
bullwaves-184081,1,"922227,300362",0,0
bullwaves-184078,1,922225,0,0
bullwaves-184066,1,922224,0,0
bullwaves-184044,1,922223,1,0
bullwaves-184040,1,922222,0,0
bullwaves-184032,1,922221,0,0
bullwaves-184029,1,922220,1,0
bullwaves-184025,1,922217,0,0
bullwaves-184016,1,922215,0,0
bullwaves-184009,1,922214,0,0
bullwaves-184005,1,922213,0,0
bullwaves-183994,1,0,1,0
bullwaves-183985,1,922211,1,0
bullwaves-183969,1,922210,1,0
bullwaves-183956,1,922209,0,0
bullwaves-183946,1,922208,0,0
bullwaves-183943,1,922207,0,0
bullwaves-183939,1,922206,0,0
bullwaves-183922,1,922203,1,0
bullwaves-183926,1,922204,1,0
bullwaves-183913,1,922200,1,0
bullwaves-183908,1,922197,0,0
bullwaves-183905,1,922196,0,0
bullwaves-183898,1,922194,1,1
bullwaves-183895,1,922193,0,0
bullwaves-183892,1,922192,0,0
bullwaves-183885,1,922191,0,0
bullwaves-183874,1,922189,1,0
bullwaves-183863,1,922188,1,0
bullwaves-183859,1,922187,1,0
bullwaves-183848,1,922186,1,0
bullwaves-183829,1,922183,1,0
bullwaves-183826,1,922182,0,0
bullwaves-183822,1,922181,1,0
bullwaves-183816,1,922180,0,0
bullwaves-183809,1,922179,0,0
bullwaves-183794,1,922177,0,0
bullwaves-183804,1,922178,1,0
bullwaves-183791,1,922176,0,0
bullwaves-183787,1,922175,1,0
bullwaves-183778,1,922173,1,0
bullwaves-183773,1,922171,0,0
bullwaves-183760,1,922170,0,0
bullwaves-183756,1,922169,0,0
bullwaves-183753,1,922167,0,0
bullwaves-183749,1,922166,1,0
bullwaves-183742,1,922165,0,0
bullwaves-183734,1,922163,0,0
bullwaves-183737,1,922164,1,0
bullwaves-183729,1,922162,1,0
bullwaves-183726,1,922161,1,0
bullwaves-183723,1,922159,0,0
bullwaves-183707,1,922158,1,0
bullwaves-183693,1,922155,0,0
bullwaves-183682,1,922153,0,0
bullwaves-183690,1,922154,0,0
bullwaves-183673,1,922151,1,0
bullwaves-183669,1,922150,1,0
bullwaves-183666,1,922149,0,0
bullwaves-183656,1,922147,1,0
bullwaves-183639,1,922145,0,0
bullwaves-183636,1,922144,0,0
bullwaves-183632,1,922142,0,0
bullwaves-183629,1,922141,0,0
bullwaves-183618,1,922140,0,0
bullwaves-183613,1,922138,0,0
bullwaves-183609,1,922137,0,0
bullwaves-183602,1,922136,0,0
bullwaves-183599,1,922135,1,0
bullwaves-183593,1,"922132,922134",0,0
bullwaves-183589,1,922131,1,0
bullwaves-183573,1,922128,0,0
bullwaves-183556,1,922127,1,0
bullwaves-183553,1,922126,0,0
bullwaves-183549,1,922125,1,0
bullwaves-183545,1,922124,0,0
bullwaves-183532,1,922121,1,0
bullwaves-183510,1,922119,0,0
bullwaves-183518,1,922120,0,0
bullwaves-183506,1,922118,0,0
bullwaves-183491,1,922116,1,0
bullwaves-183487,1,922115,1,0
bullwaves-183480,1,922114,0,0
bullwaves-183466,1,922113,1,0
bullwaves-183459,1,922112,1,0
bullwaves-183451,1,922111,1,0
bullwaves-183427,1,922107,1,1
bullwaves-183439,1,922108,0,0
bullwaves-183411,1,922102,0,0
bullwaves-183413,1,922103,0,0
bullwaves-183404,1,922101,0,0
bullwaves-183393,1,922100,0,0
bullwaves-183390,1,922099,0,0
bullwaves-183378,1,922095,0,0
bullwaves-183375,1,922094,0,0
bullwaves-183364,1,922092,0,0
bullwaves-183345,1,922090,1,0
bullwaves-183339,1,922089,0,0
bullwaves-183327,1,922088,0,0
bullwaves-183318,1,922087,1,0
bullwaves-183315,1,922086,0,0
bullwaves-183305,1,922084,1,0
bullwaves-183300,1,922083,0,0
bullwaves-183287,1,922081,0,0
bullwaves-183291,1,922082,1,0
bullwaves-183275,1,922079,0,0
bullwaves-183268,1,922078,0,0
bullwaves-183258,1,922077,0,0
bullwaves-183250,1,922075,1,0
bullwaves-183252,1,922076,0,0
bullwaves-183238,1,922074,1,0
bullwaves-183231,1,922072,0,0
bullwaves-183227,1,922070,0,0
bullwaves-183220,1,300360,0,0
bullwaves-183205,1,922068,0,0
bullwaves-183198,1,922065,1,0
bullwaves-183169,1,922063,1,0
bullwaves-183159,1,922060,0,0
bullwaves-183156,1,922057,1,0
bullwaves-183143,1,300359,0,0
bullwaves-183134,1,300358,0,0
bullwaves-183123,1,922051,1,0
bullwaves-183119,1,922050,0,0
bullwaves-183115,1,922049,0,0
bullwaves-183105,1,922046,1,0
bullwaves-183101,1,922044,1,0
bullwaves-183073,1,922040,0,0
bullwaves-183065,1,922039,1,0
bullwaves-183056,1,922038,0,0
bullwaves-183042,1,922035,1,0
bullwaves-183040,1,922034,1,0
bullwaves-183029,1,922033,0,0
bullwaves-183026,1,922032,0,0
bullwaves-183020,1,"922031,1207380",1,0
bullwaves-183017,1,922030,1,0
bullwaves-183001,1,922028,0,0
bullwaves-183004,1,922029,0,0
bullwaves-182988,1,922020,0,0
bullwaves-182969,1,922000,0,0
bullwaves-182950,1,921999,0,0
bullwaves-182912,1,921996,0,0
bullwaves-182903,1,921992,1,0
bullwaves-182888,1,921991,0,0
bullwaves-182869,1,921986,0,0
bullwaves-182856,1,921984,1,0
bullwaves-182806,1,921977,1,0
bullwaves-182818,1,921979,0,0
bullwaves-182813,1,921978,0,0
bullwaves-182799,1,921976,1,0
bullwaves-182795,1,921975,0,0
bullwaves-182791,1,921973,0,0
bullwaves-182779,1,921972,1,0
bullwaves-182774,1,921971,0,0
bullwaves-182738,1,921967,1,0
bullwaves-182691,1,921961,0,0
bullwaves-182695,1,921962,0,0
bullwaves-182664,1,921959,0,0
bullwaves-182629,1,921957,1,0
bullwaves-182634,1,921958,1,0
bullwaves-182609,1,921954,0,0
bullwaves-182572,1,921953,0,0
bullwaves-182529,1,921951,1,0
bullwaves-182513,1,"921949,921950",0,0
bullwaves-182457,1,921932,0,0
bullwaves-182425,1,921929,0,0
bullwaves-182400,1,921925,1,0
bullwaves-182403,1,921926,0,0
bullwaves-182412,1,921927,0,0
bullwaves-182396,1,300357,0,0
bullwaves-182360,1,921922,1,0
bullwaves-182351,1,921921,0,0
bullwaves-182326,1,921919,0,0
bullwaves-182309,1,921918,0,0
bullwaves-182302,1,921917,1,0
bullwaves-182295,1,921914,1,0
bullwaves-182285,1,921912,0,0
bullwaves-182239,1,921909,1,0
bullwaves-182234,1,921908,1,0
bullwaves-182218,1,921907,0,0
bullwaves-182199,1,921905,1,0
bullwaves-182195,1,921903,0,0
bullwaves-182186,1,921902,0,0
bullwaves-182179,1,0,0,0
bullwaves-182175,1,921901,0,0
bullwaves-182155,1,921900,0,0
bullwaves-182143,1,921898,0,0
bullwaves-182117,1,921895,1,0
bullwaves-182100,1,921894,0,0
bullwaves-182093,1,921893,0,0
bullwaves-182089,1,921892,1,0
bullwaves-182085,1,921891,0,0
bullwaves-182077,1,921887,0,0
bullwaves-182068,1,921886,0,0
bullwaves-182065,1,921885,1,0
bullwaves-182061,1,921883,1,0
bullwaves-182057,1,921882,0,0
bullwaves-182038,1,921881,0,0
bullwaves-182015,1,921879,1,0
bullwaves-182000,1,"921872,921873",0,0
bullwaves-181997,1,921871,1,0
bullwaves-181989,1,921870,0,0
bullwaves-181986,1,921869,0,0
bullwaves-181967,1,921866,1,0
bullwaves-181955,1,300356,0,0
bullwaves-181942,1,921864,1,0
bullwaves-181915,1,921862,0,0
bullwaves-181919,1,921863,0,0
bullwaves-181907,1,921861,1,1
bullwaves-181898,1,0,0,0
bullwaves-181889,1,921858,1,0
bullwaves-181875,1,921855,0,0
bullwaves-181866,1,921853,1,0
bullwaves-181854,1,921849,0,0
bullwaves-181850,1,921847,1,0
bullwaves-181846,1,921844,0,0
bullwaves-181839,1,921842,0,0
bullwaves-181835,1,921839,1,0
bullwaves-181828,1,921838,0,0
bullwaves-181820,1,921836,0,0
bullwaves-181816,1,921835,1,0
bullwaves-181812,1,921834,1,0
bullwaves-181810,1,921833,0,0
bullwaves-181803,1,921832,1,0
bullwaves-181797,1,921831,0,0
bullwaves-181775,1,921827,0,0
bullwaves-181762,1,"0,921826",1,0
bullwaves-181754,1,921824,1,0
bullwaves-181717,1,921821,0,0
